,ts,day,price,updatetime,POC
997,1627205699926,2021-07-25,2166.0,17:34:59,2167.4
998,1627205849926,2021-07-25,2167.59,17:37:29,2167.6
999,1627205999926,2021-07-25,2168.95,17:39:59,2169.5
1000,1627206149926,2021-07-25,2168.2,17:42:29,2169.6
1001,1627206299926,2021-07-25,2168.93,17:44:59,2167.4
1002,1627206449926,2021-07-25,2169.0,17:47:29,2168.8
1003,1627206599926,2021-07-25,2167.82,17:49:59,2168.2
1004,1627206749926,2021-07-25,2169.0,17:52:29,2168.8
1005,1627206899926,2021-07-25,2171.21,17:54:59,2172.6
1006,1627207049926,2021-07-25,2172.58,17:57:29,2173.8
1007,1627207199926,2021-07-25,2170.89,17:59:59,2172.6
1008,1627207349926,2021-07-25,2173.53,18:02:29,2171.8
1009,1627207499926,2021-07-25,2170.21,18:04:59,2172.5
1010,1627207649926,2021-07-25,2176.2,18:07:29,2175.8
1011,1627207799926,2021-07-25,2176.45,18:09:59,2176.1
1012,1627207949926,2021-07-25,2177.41,18:12:29,2179.0
1013,1627208099926,2021-07-25,2178.79,18:14:59,2177.6
1014,1627208249926,2021-07-25,2178.14,18:17:29,2180.0
1015,1627208399926,2021-07-25,2176.4,18:19:59,2182.0
1016,1627208549926,2021-07-25,2177.24,18:22:29,2177.2
1017,1627208699926,2021-07-25,2176.97,18:24:59,2177.4
1018,1627208849926,2021-07-25,2179.0,18:27:29,2179.0
1019,1627208999926,2021-07-25,2178.2,18:29:59,2178.6
1020,1627209149926,2021-07-25,2174.84,18:32:29,2178.4
1021,1627209299926,2021-07-25,2177.39,18:34:59,2176.8
1022,1627209449926,2021-07-25,2172.79,18:37:29,2175.2
1023,1627209599926,2021-07-25,2172.07,18:39:59,2172.2
1024,1627209749926,2021-07-25,2170.93,18:42:29,2172.1
1025,1627209899926,2021-07-25,2165.0,18:44:59,2166.8
1026,1627210049926,2021-07-25,2158.8,18:47:29,2160.1
1027,1627210199926,2021-07-25,2157.2,18:49:59,2157.6
1028,1627210349926,2021-07-25,2158.59,18:52:29,2160.0
1029,1627210499926,2021-07-25,2159.15,18:54:59,2159.1
1030,1627210649926,2021-07-25,2159.59,18:57:29,2157.8
1031,1627210799926,2021-07-25,2158.65,18:59:59,2159.6
1032,1627210949926,2021-07-25,2159.83,19:02:29,2160.6
1033,1627211099926,2021-07-25,2159.66,19:04:59,2159.8
1034,1627211249926,2021-07-25,2160.01,19:07:29,2156.4
1035,1627211399926,2021-07-25,2158.6,19:09:59,2159.4
1036,1627211549926,2021-07-25,2160.0,19:12:29,2160.2
1037,1627211699926,2021-07-25,2163.06,19:14:59,2163.1
1038,1627211849926,2021-07-25,2163.99,19:17:29,2166.6
1039,1627211999926,2021-07-25,2166.41,19:19:59,2164.1
1040,1627212149926,2021-07-25,2163.61,19:22:29,2164.3
1041,1627212299926,2021-07-25,2164.6,19:24:59,2162.6
1042,1627212449926,2021-07-25,2160.79,19:27:29,2163.8
1043,1627212599926,2021-07-25,2156.51,19:29:59,2156.5
1044,1627212749926,2021-07-25,2154.41,19:32:29,2155.0
1045,1627212899926,2021-07-25,2154.49,19:34:59,2157.8
1046,1627213049926,2021-07-25,2155.41,19:37:29,2152.8
1047,1627213199926,2021-07-25,2157.28,19:39:59,2156.0
1048,1627213349926,2021-07-25,2156.2,19:42:29,2157.2
1049,1627213499926,2021-07-25,2157.39,19:44:59,2157.4
1050,1627213649926,2021-07-25,2160.98,19:47:29,2160.8
1051,1627213799926,2021-07-25,2161.57,19:49:59,2163.0
1052,1627213949926,2021-07-25,2157.81,19:52:29,2161.7
1053,1627214099926,2021-07-25,2158.68,19:54:59,2157.8
1054,1627214249926,2021-07-25,2158.72,19:57:29,2160.2
1055,1627214399926,2021-07-25,2157.8,19:59:59,2156.1
1056,1627214549926,2021-07-25,2146.48,20:02:29,2148.0
1057,1627214699926,2021-07-25,2149.31,20:04:59,2147.6
1058,1627214849926,2021-07-25,2145.11,20:07:29,2146.8
1059,1627214999926,2021-07-25,2143.38,20:09:59,2143.0
1060,1627215149926,2021-07-25,2146.8,20:12:29,2146.7
1061,1627215299926,2021-07-25,2146.8,20:14:59,2145.0
1062,1627215449926,2021-07-25,2148.88,20:17:29,2147.8
1063,1627215599926,2021-07-25,2145.7,20:19:59,2148.7
1064,1627215749926,2021-07-25,2147.6,20:22:29,2148.0
1065,1627215899926,2021-07-25,2143.6,20:24:59,2146.8
1066,1627216049926,2021-07-25,2148.4,20:27:29,2144.8
1067,1627216199926,2021-07-25,2144.62,20:29:59,2144.6
1068,1627216349926,2021-07-25,2151.8,20:32:29,2150.0
1069,1627216499926,2021-07-25,2149.21,20:34:59,2151.6
1070,1627216649926,2021-07-25,2146.69,20:37:29,2147.6
1071,1627216799926,2021-07-25,2144.5,20:39:59,2147.5
1072,1627216949926,2021-07-25,2144.05,20:42:29,2144.5
1073,1627217099926,2021-07-25,2141.56,20:44:59,2143.2
1074,1627217249926,2021-07-25,2143.46,20:47:29,2145.5
1075,1627217399926,2021-07-25,2142.99,20:49:59,2142.4
1076,1627217549926,2021-07-25,2142.16,20:52:29,2144.2
1077,1627217699926,2021-07-25,2143.01,20:54:59,2143.0
1078,1627217849926,2021-07-25,2144.26,20:57:29,2144.4
1079,1627217999926,2021-07-25,2144.31,20:59:59,2142.6
1080,1627218149926,2021-07-25,2146.4,21:02:29,2146.5
1081,1627218299926,2021-07-25,2147.79,21:04:59,2147.8
1082,1627218449926,2021-07-25,2149.43,21:07:29,2149.0
1083,1627218599926,2021-07-25,2148.73,21:09:59,2148.2
1084,1627218749926,2021-07-25,2142.41,21:12:29,2143.8
1085,1627218899926,2021-07-25,2135.87,21:14:59,2136.2
1086,1627219049926,2021-07-25,2138.0,21:17:29,2138.6
1087,1627219199926,2021-07-25,2126.78,21:19:59,2125.5
1088,1627219349926,2021-07-25,2129.06,21:22:29,2122.0
1089,1627219499926,2021-07-25,2125.36,21:24:59,2125.4
1090,1627219649926,2021-07-25,2127.01,21:27:29,2128.0
1091,1627219799926,2021-07-25,2126.35,21:29:59,2123.8
1092,1627219949926,2021-07-25,2125.53,21:32:29,2129.4
1093,1627220099926,2021-07-25,2129.4,21:34:59,2127.2
1094,1627220249926,2021-07-25,2129.8,21:37:29,2131.8
1095,1627220399926,2021-07-25,2126.61,21:39:59,2128.6
1096,1627220549926,2021-07-25,2131.78,21:42:29,2131.6
1097,1627220699926,2021-07-25,2131.11,21:44:59,2130.3
1098,1627220849926,2021-07-25,2133.7,21:47:29,2133.8
1099,1627220999926,2021-07-25,2132.16,21:49:59,2133.8
1100,1627221149926,2021-07-25,2135.59,21:52:29,2137.3
1101,1627221299926,2021-07-25,2135.01,21:54:59,2137.0
1102,1627221449926,2021-07-25,2134.82,21:57:29,2135.0
1103,1627221599926,2021-07-25,2130.75,21:59:59,2130.0
1104,1627221749926,2021-07-25,2130.15,22:02:29,2130.2
1105,1627221899926,2021-07-25,2126.84,22:04:59,2128.3
1106,1627222049926,2021-07-25,2123.3,22:07:29,2122.2
1107,1627222199926,2021-07-25,2121.89,22:09:59,2122.0
1108,1627222349926,2021-07-25,2125.74,22:12:29,2127.0
1109,1627222499926,2021-07-25,2123.33,22:14:59,2123.8
1110,1627222649926,2021-07-25,2127.2,22:17:29,2126.5
1111,1627222799926,2021-07-25,2125.51,22:19:59,2127.8
1112,1627222949926,2021-07-25,2118.41,22:22:29,2122.1
1113,1627223099926,2021-07-25,2117.27,22:24:59,2115.4
1114,1627223249926,2021-07-25,2114.01,22:27:29,2118.0
1115,1627223399926,2021-07-25,2110.79,22:29:59,2112.2
1116,1627223549926,2021-07-25,2110.9,22:32:29,2112.5
1117,1627223699926,2021-07-25,2113.19,22:34:59,2113.5
1118,1627223849926,2021-07-25,2111.83,22:37:29,2111.8
1119,1627223999926,2021-07-25,2112.3,22:39:59,2110.3
1120,1627224149926,2021-07-25,2112.09,22:42:29,2112.3
1121,1627224299926,2021-07-25,2113.53,22:44:59,2116.3
1122,1627224449926,2021-07-25,2110.48,22:47:29,2111.2
1123,1627224599926,2021-07-25,2108.39,22:49:59,2111.6
1124,1627224749926,2021-07-25,2112.59,22:52:29,2112.3
1125,1627224899926,2021-07-25,2112.76,22:54:59,2111.5
1126,1627225049926,2021-07-25,2119.92,22:57:29,2120.7
1127,1627225199926,2021-07-25,2116.95,22:59:59,2120.4
1128,1627225349926,2021-07-25,2123.21,23:02:29,2126.0
1129,1627225499926,2021-07-25,2128.3,23:04:59,2123.2
1130,1627225649926,2021-07-25,2124.65,23:07:29,2125.8
1131,1627225799926,2021-07-25,2124.8,23:09:59,2124.0
1132,1627225949926,2021-07-25,2125.99,23:12:29,2123.8
1133,1627226099926,2021-07-25,2124.61,23:14:59,2125.6
1134,1627226249926,2021-07-25,2123.0,23:17:29,2121.6
1135,1627226399926,2021-07-25,2120.57,23:19:59,2123.0
1136,1627226549926,2021-07-25,2116.81,23:22:29,2119.6
1137,1627226699926,2021-07-25,2119.51,23:24:59,2123.5
1138,1627226849926,2021-07-25,2118.4,23:27:29,2117.0
1139,1627226999926,2021-07-25,2118.01,23:29:59,2117.2
1140,1627227149926,2021-07-25,2120.99,23:32:29,2121.0
1141,1627227299926,2021-07-25,2123.61,23:34:59,2123.3
1142,1627227449926,2021-07-25,2120.74,23:37:29,2122.0
1143,1627227599926,2021-07-25,2126.49,23:39:59,2126.0
1144,1627227749926,2021-07-25,2122.82,23:42:29,2125.1
1145,1627227899926,2021-07-25,2127.0,23:44:59,2128.0
1146,1627228049926,2021-07-25,2137.87,23:47:29,2136.2
1147,1627228199926,2021-07-25,2141.2,23:49:59,2140.6
1148,1627228349926,2021-07-25,2139.6,23:52:29,2139.8
1149,1627228499926,2021-07-25,2139.33,23:54:59,2138.3
1150,1627228649926,2021-07-25,2135.24,23:57:29,2134.0
1151,1627228799926,2021-07-25,2136.88,23:59:59,2135.5
1152,1627228950084,2021-07-26,2130.2,00:02:30,2132.0
1153,1627229100084,2021-07-26,2137.38,00:05:00,2133.2
1154,1627229250084,2021-07-26,2132.81,00:07:30,2133.0
1155,1627229400084,2021-07-26,2129.97,00:10:00,2131.3
1156,1627229550084,2021-07-26,2129.83,00:12:30,2130.4
1157,1627229700084,2021-07-26,2128.51,00:15:00,2130.0
1158,1627229850084,2021-07-26,2134.2,00:17:30,2132.4
1159,1627230000084,2021-07-26,2134.1,00:20:00,2134.5
1160,1627230150084,2021-07-26,2137.61,00:22:30,2137.5
1161,1627230300084,2021-07-26,2136.38,00:25:00,2137.8
1162,1627230450084,2021-07-26,2132.4,00:27:30,2131.6
1163,1627230600084,2021-07-26,2129.8,00:30:00,2131.0
1164,1627230750084,2021-07-26,2130.81,00:32:30,2131.0
1165,1627230900084,2021-07-26,2131.69,00:35:00,2130.8
1166,1627231050084,2021-07-26,2135.0,00:37:30,2133.4
1167,1627231200084,2021-07-26,2131.07,00:40:00,2134.8
1168,1627231350084,2021-07-26,2126.9,00:42:30,2129.0
1169,1627231500084,2021-07-26,2125.51,00:45:00,2126.0
1170,1627231650084,2021-07-26,2121.55,00:47:30,2123.9
1171,1627231800084,2021-07-26,2120.74,00:50:00,2120.8
1172,1627231950084,2021-07-26,2122.2,00:52:30,2123.0
1173,1627232100084,2021-07-26,2123.39,00:55:00,2121.5
1174,1627232250084,2021-07-26,2127.6,00:57:30,2128.0
1175,1627232400084,2021-07-26,2126.99,01:00:00,2129.4
1176,1627232550084,2021-07-26,2128.75,01:02:30,2127.0
1177,1627232700084,2021-07-26,2130.59,01:05:00,2129.8
1178,1627232850084,2021-07-26,2127.6,01:07:30,2132.2
1179,1627233000084,2021-07-26,2129.8,01:10:00,2127.8
1180,1627233150084,2021-07-26,2135.4,01:12:30,2132.5
1181,1627233300084,2021-07-26,2134.8,01:15:00,2137.8
1182,1627233450084,2021-07-26,2137.8,01:17:30,2132.4
1183,1627233600084,2021-07-26,2139.6,01:20:00,2138.6
1184,1627233750084,2021-07-26,2142.0,01:22:30,2142.0
1185,1627233900084,2021-07-26,2144.8,01:25:00,2145.0
1186,1627234050084,2021-07-26,2145.23,01:27:30,2146.2
1187,1627234200084,2021-07-26,2152.03,01:30:00,2149.2
1188,1627234350084,2021-07-26,2146.96,01:32:30,2146.7
1189,1627234500084,2021-07-26,2147.99,01:35:00,2147.8
1190,1627234650084,2021-07-26,2146.79,01:37:30,2146.6
1191,1627234800084,2021-07-26,2146.4,01:40:00,2145.2
1192,1627234950084,2021-07-26,2145.16,01:42:30,2145.8
1193,1627235100084,2021-07-26,2145.79,01:45:00,2144.4
1194,1627235250084,2021-07-26,2145.34,01:47:30,2143.8
1195,1627235400084,2021-07-26,2148.19,01:50:00,2145.5
1196,1627235550084,2021-07-26,2145.95,01:52:30,2147.8
1197,1627235700084,2021-07-26,2147.6,01:55:00,2148.6
1198,1627235850084,2021-07-26,2147.47,01:57:30,2147.0
1199,1627236000084,2021-07-26,2150.3,02:00:00,2150.3
1200,1627236150084,2021-07-26,2154.61,02:02:30,2153.8
1201,1627236300084,2021-07-26,2158.35,02:05:00,2155.6
1202,1627236450084,2021-07-26,2154.59,02:07:30,2156.6
1203,1627236600084,2021-07-26,2154.2,02:10:00,2155.2
1204,1627236750084,2021-07-26,2159.79,02:12:30,2161.6
1205,1627236900084,2021-07-26,2162.0,02:15:00,2162.2
1206,1627237050084,2021-07-26,2160.08,02:17:30,2160.0
1207,1627237200084,2021-07-26,2160.11,02:20:00,2160.1
1208,1627237350084,2021-07-26,2161.41,02:22:30,2159.6
1209,1627237500084,2021-07-26,2159.06,02:25:00,2160.5
1210,1627237650084,2021-07-26,2160.01,02:27:30,2160.4
1211,1627237800084,2021-07-26,2159.71,02:30:00,2158.7
1212,1627237950084,2021-07-26,2156.6,02:32:30,2160.4
1213,1627238100084,2021-07-26,2156.99,02:35:00,2156.4
1214,1627238250084,2021-07-26,2160.19,02:37:30,2156.9
1215,1627238400084,2021-07-26,2159.79,02:40:00,2160.2
1216,1627238550084,2021-07-26,2156.56,02:42:30,2155.7
1217,1627238700084,2021-07-26,2157.19,02:45:00,2157.2
1218,1627238850084,2021-07-26,2158.0,02:47:30,2159.0
1219,1627239000084,2021-07-26,2155.22,02:50:00,2155.2
1220,1627239150084,2021-07-26,2155.0,02:52:30,2155.8
1221,1627239300084,2021-07-26,2153.81,02:55:00,2154.8
1222,1627239450084,2021-07-26,2156.44,02:57:30,2155.6
1223,1627239600084,2021-07-26,2155.2,03:00:00,2155.6
1224,1627239750084,2021-07-26,2158.75,03:02:30,2158.0
1225,1627239900084,2021-07-26,2159.39,03:05:00,2158.9
1226,1627240050084,2021-07-26,2155.52,03:07:30,2163.0
1227,1627240200084,2021-07-26,2144.99,03:10:00,2144.8
1228,1627240350084,2021-07-26,2148.14,03:12:30,2145.0
1229,1627240500084,2021-07-26,2147.93,03:15:00,2149.8
1230,1627240650084,2021-07-26,2151.41,03:17:30,2150.8
1231,1627240800084,2021-07-26,2152.17,03:20:00,2151.6
1232,1627240950084,2021-07-26,2154.85,03:22:30,2153.6
1233,1627241100084,2021-07-26,2154.24,03:25:00,2155.4
1234,1627241250084,2021-07-26,2154.4,03:27:30,2151.8
1235,1627241400084,2021-07-26,2153.99,03:30:00,2153.8
1236,1627241550084,2021-07-26,2160.06,03:32:30,2159.8
1237,1627241700084,2021-07-26,2159.18,03:35:00,2159.6
1238,1627241850084,2021-07-26,2160.59,03:37:30,2158.4
1239,1627242000084,2021-07-26,2159.67,03:40:00,2160.6
1240,1627242150084,2021-07-26,2152.83,03:42:30,2152.0
1241,1627242300084,2021-07-26,2153.6,03:45:00,2150.2
1242,1627242450084,2021-07-26,2149.45,03:47:30,2149.4
1243,1627242600084,2021-07-26,2152.6,03:50:00,2148.1
1244,1627242750084,2021-07-26,2150.21,03:52:30,2151.5
1245,1627242900084,2021-07-26,2149.79,03:55:00,2151.2
1246,1627243050084,2021-07-26,2151.35,03:57:30,2150.0
1247,1627243200084,2021-07-26,2151.95,04:00:00,2152.3
1248,1627243350084,2021-07-26,2148.43,04:02:30,2151.2
1249,1627243500084,2021-07-26,2145.87,04:05:00,2143.8
1250,1627243650084,2021-07-26,2149.39,04:07:30,2149.2
1251,1627243800084,2021-07-26,2150.28,04:10:00,2148.6
1252,1627243950084,2021-07-26,2152.8,04:12:30,2152.0
1253,1627244100084,2021-07-26,2153.72,04:15:00,2153.2
1254,1627244250084,2021-07-26,2155.0,04:17:30,2153.7
1255,1627244400084,2021-07-26,2153.8,04:20:00,2156.4
1256,1627244550084,2021-07-26,2154.56,04:22:30,2154.5
1257,1627244700084,2021-07-26,2152.55,04:25:00,2152.6
1258,1627244850084,2021-07-26,2153.29,04:27:30,2154.1
1259,1627245000084,2021-07-26,2152.31,04:30:00,2154.0
1260,1627245150084,2021-07-26,2152.67,04:32:30,2152.6
1261,1627245300084,2021-07-26,2152.4,04:35:00,2152.6
1262,1627245450084,2021-07-26,2152.05,04:37:30,2152.8
1263,1627245600084,2021-07-26,2153.29,04:40:00,2152.0
1264,1627245750084,2021-07-26,2154.41,04:42:30,2154.4
1265,1627245900084,2021-07-26,2155.61,04:45:00,2155.5
1266,1627246050084,2021-07-26,2151.87,04:47:30,2151.8
1267,1627246200084,2021-07-26,2153.0,04:50:00,2151.6
1268,1627246350084,2021-07-26,2154.87,04:52:30,2152.8
1269,1627246500084,2021-07-26,2156.8,04:55:00,2154.9
1270,1627246650084,2021-07-26,2156.0,04:57:30,2154.9
1271,1627246800084,2021-07-26,2155.8,05:00:00,2156.4
1272,1627246950084,2021-07-26,2154.2,05:02:30,2157.2
1273,1627247100084,2021-07-26,2153.8,05:05:00,2154.6
1274,1627247250084,2021-07-26,2153.56,05:07:30,2153.2
1275,1627247400084,2021-07-26,2154.8,05:10:00,2153.4
1276,1627247550084,2021-07-26,2154.61,05:12:30,2154.8
1277,1627247700084,2021-07-26,2153.6,05:15:00,2154.1
1278,1627247850084,2021-07-26,2160.16,05:17:30,2153.6
1279,1627248000084,2021-07-26,2160.97,05:20:00,2160.1
1280,1627248150084,2021-07-26,2170.31,05:22:30,2166.9
1281,1627248300084,2021-07-26,2169.16,05:25:00,2169.0
1282,1627248450084,2021-07-26,2164.21,05:27:30,2166.0
1283,1627248600084,2021-07-26,2166.95,05:30:00,2163.5
1284,1627248750084,2021-07-26,2163.43,05:32:30,2164.2
1285,1627248900084,2021-07-26,2164.63,05:35:00,2163.6
1286,1627249050084,2021-07-26,2162.8,05:37:30,2164.3
1287,1627249200084,2021-07-26,2161.47,05:40:00,2162.0
1288,1627249350084,2021-07-26,2160.58,05:42:30,2160.2
1289,1627249500084,2021-07-26,2163.17,05:45:00,2162.2
1290,1627249650084,2021-07-26,2160.08,05:47:30,2163.2
1291,1627249800084,2021-07-26,2158.2,05:50:00,2157.0
1292,1627249950084,2021-07-26,2159.68,05:52:30,2158.6
1293,1627250100084,2021-07-26,2155.93,05:55:00,2157.0
1294,1627250250084,2021-07-26,2159.09,05:57:30,2156.0
1295,1627250400084,2021-07-26,2159.39,06:00:00,2159.4
1296,1627250550084,2021-07-26,2153.8,06:02:30,2156.6
1297,1627250700084,2021-07-26,2153.47,06:05:00,2154.6
1298,1627250850084,2021-07-26,2155.8,06:07:30,2155.3
1299,1627251000084,2021-07-26,2156.03,06:10:00,2158.2
1300,1627251150084,2021-07-26,2157.62,06:12:30,2156.0
1301,1627251300084,2021-07-26,2159.8,06:15:00,2159.9
1302,1627251450084,2021-07-26,2158.28,06:17:30,2160.5
1303,1627251600084,2021-07-26,2159.01,06:20:00,2157.0
1304,1627251750084,2021-07-26,2157.75,06:22:30,2159.0
1305,1627251900084,2021-07-26,2160.99,06:25:00,2159.0
1306,1627252050084,2021-07-26,2160.28,06:27:30,2158.2
1307,1627252200084,2021-07-26,2160.15,06:30:00,2160.3
1308,1627252350084,2021-07-26,2165.59,06:32:30,2160.9
1309,1627252500084,2021-07-26,2168.2,06:35:00,2166.6
1310,1627252650084,2021-07-26,2162.97,06:37:30,2168.5
1311,1627252800084,2021-07-26,2161.34,06:40:00,2163.0
1312,1627252950084,2021-07-26,2158.12,06:42:30,2157.9
1313,1627253100084,2021-07-26,2159.34,06:45:00,2158.6
1314,1627253250084,2021-07-26,2158.01,06:47:30,2158.5
1315,1627253400084,2021-07-26,2156.65,06:50:00,2157.0
1316,1627253550084,2021-07-26,2157.07,06:52:30,2156.1
1317,1627253700084,2021-07-26,2157.6,06:55:00,2157.4
1318,1627253850084,2021-07-26,2160.59,06:57:30,2157.6
1319,1627254000084,2021-07-26,2164.3,07:00:00,2158.9
1320,1627254150084,2021-07-26,2164.0,07:02:30,2164.4
1321,1627254300084,2021-07-26,2169.0,07:05:00,2168.0
1322,1627254450084,2021-07-26,2171.2,07:07:30,2171.0
1323,1627254600084,2021-07-26,2171.53,07:10:00,2170.7
1324,1627254750084,2021-07-26,2171.8,07:12:30,2173.8
1325,1627254900084,2021-07-26,2165.09,07:15:00,2171.1
1326,1627255050084,2021-07-26,2161.66,07:17:30,2164.2
1327,1627255200084,2021-07-26,2165.54,07:20:00,2161.8
1328,1627255350084,2021-07-26,2172.57,07:22:30,2170.6
1329,1627255500084,2021-07-26,2176.75,07:25:00,2171.1
1330,1627255650084,2021-07-26,2177.42,07:27:30,2174.6
1331,1627255800084,2021-07-26,2183.39,07:30:00,2180.0
1332,1627255950084,2021-07-26,2183.21,07:32:30,2186.0
1333,1627256100084,2021-07-26,2184.92,07:35:00,2183.8
1334,1627256250084,2021-07-26,2185.89,07:37:30,2188.0
1335,1627256400084,2021-07-26,2189.6,07:40:00,2185.5
1336,1627256550084,2021-07-26,2193.23,07:42:30,2194.6
1337,1627256700084,2021-07-26,2193.0,07:45:00,2187.0
1338,1627256850084,2021-07-26,2187.04,07:47:30,2190.0
1339,1627257000084,2021-07-26,2187.4,07:50:00,2187.1
1340,1627257150084,2021-07-26,2187.59,07:52:30,2188.0
1341,1627257300084,2021-07-26,2187.99,07:55:00,2187.2
1342,1627257450084,2021-07-26,2192.4,07:57:30,2194.9
1343,1627257600084,2021-07-26,2189.37,08:00:00,2189.4
1344,1627257750084,2021-07-26,2174.48,08:02:30,2182.8
1345,1627257900084,2021-07-26,2178.56,08:05:00,2178.0
1346,1627258050084,2021-07-26,2187.41,08:07:30,2180.0
1347,1627258200084,2021-07-26,2186.4,08:10:00,2190.4
1348,1627258350084,2021-07-26,2190.6,08:12:30,2190.3
1349,1627258500084,2021-07-26,2219.24,08:15:00,2200.0
1350,1627258650084,2021-07-26,2218.63,08:17:30,2221.8
1351,1627258800084,2021-07-26,2213.39,08:20:00,2212.4
1352,1627258950084,2021-07-26,2221.35,08:22:30,2220.0
1353,1627259100084,2021-07-26,2221.89,08:25:00,2223.4
1354,1627259250084,2021-07-26,2226.0,08:27:30,2227.0
1355,1627259400084,2021-07-26,2225.58,08:30:00,2224.2
1356,1627259550084,2021-07-26,2228.86,08:32:30,2227.0
1357,1627259700084,2021-07-26,2229.96,08:35:00,2228.9
1358,1627259850084,2021-07-26,2227.16,08:37:30,2226.8
1359,1627260000084,2021-07-26,2229.2,08:40:00,2227.7
1360,1627260150084,2021-07-26,2228.8,08:42:30,2229.3
1361,1627260300084,2021-07-26,2236.0,08:45:00,2235.9
1362,1627260450084,2021-07-26,2235.01,08:47:30,2236.0
1363,1627260600084,2021-07-26,2244.55,08:50:00,2243.2
1364,1627260750084,2021-07-26,2245.99,08:52:30,2248.9
1365,1627260900084,2021-07-26,2248.81,08:55:00,2244.8
1366,1627261050084,2021-07-26,2247.78,08:57:30,2245.0
1367,1627261200084,2021-07-26,2258.39,09:00:00,2260.1
1368,1627261350084,2021-07-26,2336.31,09:02:30,2330.4
1369,1627261500084,2021-07-26,2310.24,09:05:00,2337.9
1370,1627261650084,2021-07-26,2288.07,09:07:30,2289.0
1371,1627261800084,2021-07-26,2288.59,09:10:00,2298.0
1372,1627261950084,2021-07-26,2292.79,09:12:30,2296.0
1373,1627262100084,2021-07-26,2293.88,09:15:00,2296.1
1374,1627262250084,2021-07-26,2282.4,09:17:30,2282.0
1375,1627262400084,2021-07-26,2272.99,09:20:00,2272.8
1376,1627262550084,2021-07-26,2275.01,09:22:30,2273.0
1377,1627262700084,2021-07-26,2279.6,09:25:00,2273.9
1378,1627262850084,2021-07-26,2281.54,09:27:30,2285.1
1379,1627263000084,2021-07-26,2282.06,09:30:00,2282.0
1380,1627263150084,2021-07-26,2287.57,09:32:30,2282.0
1381,1627263300084,2021-07-26,2293.59,09:35:00,2288.0
1382,1627263450084,2021-07-26,2298.31,09:37:30,2296.9
1383,1627263600084,2021-07-26,2313.6,09:40:00,2306.6
1384,1627263750084,2021-07-26,2320.29,09:42:30,2317.5
1385,1627263900084,2021-07-26,2313.6,09:45:00,2316.2
1386,1627264050084,2021-07-26,2303.25,09:47:30,2310.0
1387,1627264200084,2021-07-26,2306.53,09:50:00,2300.4
1388,1627264350084,2021-07-26,2303.6,09:52:30,2302.2
1389,1627264500084,2021-07-26,2311.79,09:55:00,2307.4
1390,1627264650084,2021-07-26,2314.66,09:57:30,2307.8
1391,1627264800084,2021-07-26,2313.76,10:00:00,2311.8
1392,1627264950084,2021-07-26,2309.21,10:02:30,2306.0
1393,1627265100084,2021-07-26,2308.4,10:05:00,2309.0
1394,1627265250084,2021-07-26,2302.76,10:07:30,2308.8
1395,1627265400084,2021-07-26,2293.04,10:10:00,2300.0
1396,1627265550084,2021-07-26,2297.1,10:12:30,2290.2
1397,1627265700084,2021-07-26,2296.56,10:15:00,2296.0
1398,1627265850084,2021-07-26,2301.59,10:17:30,2300.0
1399,1627266000084,2021-07-26,2298.96,10:20:00,2302.0
1400,1627266150084,2021-07-26,2300.08,10:22:30,2297.4
1401,1627266300084,2021-07-26,2297.71,10:25:00,2298.2
1402,1627266450084,2021-07-26,2301.6,10:27:30,2299.8
1403,1627266600084,2021-07-26,2304.69,10:30:00,2306.8
1404,1627266750084,2021-07-26,2306.8,10:32:30,2308.8
1405,1627266900084,2021-07-26,2306.06,10:35:00,2303.0
1406,1627267050084,2021-07-26,2313.73,10:37:30,2313.0
1407,1627267200084,2021-07-26,2316.83,10:40:00,2316.0
1408,1627267350084,2021-07-26,2310.0,10:42:30,2315.6
1409,1627267500084,2021-07-26,2312.85,10:45:00,2309.6
1410,1627267650084,2021-07-26,2310.66,10:47:30,2309.2
1411,1627267800084,2021-07-26,2307.22,10:50:00,2307.9
1412,1627267950084,2021-07-26,2307.62,10:52:30,2312.8
1413,1627268100084,2021-07-26,2310.34,10:55:00,2309.4
1414,1627268250084,2021-07-26,2305.6,10:57:30,2305.4
1415,1627268400084,2021-07-26,2301.66,11:00:00,2303.0
1416,1627268550084,2021-07-26,2303.71,11:02:30,2304.4
1417,1627268700084,2021-07-26,2295.75,11:05:00,2300.0
1418,1627268850084,2021-07-26,2303.55,11:07:30,2294.0
1419,1627269000084,2021-07-26,2307.09,11:10:00,2304.6
1420,1627269150084,2021-07-26,2305.0,11:12:30,2306.0
1421,1627269300084,2021-07-26,2307.94,11:15:00,2308.4
1422,1627269450084,2021-07-26,2304.69,11:17:30,2309.0
1423,1627269600084,2021-07-26,2307.5,11:20:00,2304.4
1424,1627269750084,2021-07-26,2306.01,11:22:30,2309.0
1425,1627269900084,2021-07-26,2307.81,11:25:00,2308.0
1426,1627270050084,2021-07-26,2309.99,11:27:30,2308.4
1427,1627270200084,2021-07-26,2310.41,11:30:00,2311.6
1428,1627270350084,2021-07-26,2314.8,11:32:30,2312.0
1429,1627270500084,2021-07-26,2309.74,11:35:00,2313.4
1430,1627270650084,2021-07-26,2309.49,11:37:30,2309.2
1431,1627270800084,2021-07-26,2307.79,11:40:00,2310.0
1432,1627270950084,2021-07-26,2307.44,11:42:30,2305.8
1433,1627271100084,2021-07-26,2310.51,11:45:00,2307.2
