,ts,day,updatetime,price,POC,delta
0,1627660950084,2021-07-31,00:02:30,2343.92,2342.1,-416.2599999999999
1,1627661100084,2021-07-31,00:05:00,2342.56,2345.0,-658.5200000000002
2,1627661250084,2021-07-31,00:07:30,2341.16,2340.9,128.0
3,1627661400084,2021-07-31,00:10:00,2348.05,2347.4,1588.0400000000002
4,1627661550084,2021-07-31,00:12:30,2340.64,2344.2,-2275.3
5,1627661700084,2021-07-31,00:15:00,2338.8,2340.0,-2005.1599999999996
6,1627661850084,2021-07-31,00:17:30,2339.04,2336.6,177.92000000000007
7,1627662000084,2021-07-31,00:20:00,2341.7,2341.8,150.38000000000022
8,1627662150084,2021-07-31,00:22:30,2342.29,2343.9,-377.3800000000001
9,1627662300084,2021-07-31,00:25:00,2344.05,2344.0,3021.200000000001
10,1627662450084,2021-07-31,00:27:30,2344.43,2342.1,215.70000000000005
11,1627662600084,2021-07-31,00:30:00,2338.65,2337.2,-673.8400000000001
12,1627662750084,2021-07-31,00:32:30,2341.32,2337.0,535.5199999999998
13,1627662900084,2021-07-31,00:35:00,2342.15,2341.3,566.24
14,1627663050084,2021-07-31,00:37:30,2337.8,2340.2,-668.5200000000001
15,1627663200084,2021-07-31,00:40:00,2336.97,2338.0,53.93999999999983
16,1627663350084,2021-07-31,00:42:30,2338.12,2338.2,136.67999999999995
17,1627663500084,2021-07-31,00:45:00,2338.79,2337.2,-563.7199999999999
18,1627663650084,2021-07-31,00:47:30,2335.79,2335.8,-453.4
19,1627663800084,2021-07-31,00:50:00,2338.66,2335.5,439.9
20,1627663950084,2021-07-31,00:52:30,2336.84,2337.7,-282.68000000000006
21,1627664100084,2021-07-31,00:55:00,2335.9,2338.6,-49.84000000000003
22,1627664250084,2021-07-31,00:57:30,2336.03,2337.0,-142.9999999999999
23,1627664400084,2021-07-31,01:00:00,2333.0,2336.0,-663.78
24,1627664550084,2021-07-31,01:02:30,2335.4,2334.6,-750.6200000000001
25,1627664700084,2021-07-31,01:05:00,2333.94,2337.5,68.38000000000011
26,1627664850084,2021-07-31,01:07:30,2336.86,2337.8,597.8999999999999
27,1627665000084,2021-07-31,01:10:00,2339.24,2339.6,410.92
28,1627665150084,2021-07-31,01:12:30,2338.67,2339.9,-261.6599999999999
29,1627665300084,2021-07-31,01:15:00,2337.78,2337.4,-278.86
30,1627665450084,2021-07-31,01:17:30,2338.35,2338.4,126.9800000000001
31,1627665600084,2021-07-31,01:20:00,2342.59,2341.0,1285.1000000000004
32,1627665750084,2021-07-31,01:22:30,2340.98,2341.8,-137.74000000000007
33,1627665900084,2021-07-31,01:25:00,2342.29,2341.0,-69.39999999999992
34,1627666050084,2021-07-31,01:27:30,2341.9,2342.5,-45.90000000000009
35,1627666200084,2021-07-31,01:30:00,2342.34,2340.1,13.700000000000044
36,1627666350084,2021-07-31,01:32:30,2343.79,2342.9,-132.55999999999997
37,1627666500084,2021-07-31,01:35:00,2344.44,2343.9,1054.6799999999996
38,1627666650084,2021-07-31,01:37:30,2344.52,2344.4,-2604.019999999999
39,1627666800084,2021-07-31,01:40:00,2347.2,2344.6,534.1199999999999
40,1627666950084,2021-07-31,01:42:30,2346.8,2347.5,646.5199999999999
41,1627667100084,2021-07-31,01:45:00,2348.23,2347.9,1029.0199999999998
42,1627667250084,2021-07-31,01:47:30,2347.26,2346.7,136.52000000000015
43,1627667400084,2021-07-31,01:50:00,2352.37,2351.0,1495.52
44,1627667550084,2021-07-31,01:52:30,2351.8,2353.4,188.58000000000013
45,1627667700084,2021-07-31,01:55:00,2350.95,2351.6,-487.58000000000015
46,1627667850084,2021-07-31,01:57:30,2351.59,2351.2,146.79999999999995
47,1627668000084,2021-07-31,02:00:00,2352.07,2351.5,206.36000000000007
48,1627668150084,2021-07-31,02:02:30,2346.47,2350.0,-1930.86
49,1627668300084,2021-07-31,02:05:00,2347.79,2346.6,275.6200000000001
50,1627668450084,2021-07-31,02:07:30,2342.69,2345.0,-341.2
51,1627668600084,2021-07-31,02:10:00,2341.64,2340.4,-40.53999999999997
52,1627668750084,2021-07-31,02:12:30,2342.19,2342.7,237.98
53,1627668900084,2021-07-31,02:15:00,2344.84,2341.8,314.8999999999999
54,1627669050084,2021-07-31,02:17:30,2344.33,2345.0,-22.160000000000025
55,1627669200084,2021-07-31,02:20:00,2347.98,2343.0,671.4199999999997
56,1627669350084,2021-07-31,02:22:30,2347.91,2347.3,55.21999999999997
57,1627669500084,2021-07-31,02:25:00,2347.95,2347.2,-33.06000000000009
58,1627669650084,2021-07-31,02:27:30,2347.57,2348.0,-35.999999999999886
59,1627669800084,2021-07-31,02:30:00,2346.75,2347.8,-221.89999999999995
60,1627669950084,2021-07-31,02:32:30,2348.02,2348.0,155.85999999999996
61,1627670100084,2021-07-31,02:35:00,2348.9,2348.9,-73.10000000000011
62,1627670250084,2021-07-31,02:37:30,2347.49,2348.4,67.22000000000003
63,1627670400084,2021-07-31,02:40:00,2347.15,2346.8,-109.70000000000002
64,1627670550084,2021-07-31,02:42:30,2345.21,2345.4,-330.61999999999995
65,1627670700084,2021-07-31,02:45:00,2343.84,2343.8,-100.33999999999996
66,1627670850084,2021-07-31,02:47:30,2344.16,2343.8,-105.25999999999992
67,1627671000084,2021-07-31,02:50:00,2345.8,2343.8,162.58
68,1627671150084,2021-07-31,02:52:30,2346.71,2346.1,-19.25999999999999
69,1627671300084,2021-07-31,02:55:00,2345.09,2344.7,-105.62000000000003
70,1627671450084,2021-07-31,02:57:30,2345.9,2344.8,326.9999999999999
71,1627671600084,2021-07-31,03:00:00,2346.19,2346.0,3.019999999999982
72,1627671750084,2021-07-31,03:02:30,2347.79,2346.2,-200.92000000000007
73,1627671900084,2021-07-31,03:05:00,2348.31,2348.8,-66.70000000000005
74,1627672050084,2021-07-31,03:07:30,2347.86,2348.8,-97.96000000000002
75,1627672200084,2021-07-31,03:10:00,2349.98,2348.8,80.4799999999999
76,1627672350084,2021-07-31,03:12:30,2351.48,2351.3,-42.37999999999994
77,1627672500084,2021-07-31,03:15:00,2352.73,2351.8,93.48000000000002
78,1627672650084,2021-07-31,03:17:30,2354.9,2354.7,881.8400000000001
79,1627672800084,2021-07-31,03:20:00,2363.27,2361.0,1892.64
80,1627672950084,2021-07-31,03:22:30,2364.03,2367.0,-605.3600000000006
81,1627673100084,2021-07-31,03:25:00,2370.71,2368.5,1921.98
82,1627673250084,2021-07-31,03:27:30,2366.23,2366.6,-1658.4
83,1627673400084,2021-07-31,03:30:00,2366.45,2364.1,149.20000000000005
84,1627673550084,2021-07-31,03:32:30,2363.0,2365.9,-476.82
85,1627673700084,2021-07-31,03:35:00,2359.36,2362.9,-1093.4800000000002
86,1627673850084,2021-07-31,03:37:30,2358.43,2358.7,-820.68
87,1627674000084,2021-07-31,03:40:00,2359.25,2358.9,41.11999999999995
88,1627674150084,2021-07-31,03:42:30,2359.59,2357.6,183.0600000000001
89,1627674300084,2021-07-31,03:45:00,2359.53,2358.2,275.3
90,1627674450084,2021-07-31,03:47:30,2359.55,2359.5,96.40000000000008
91,1627674600084,2021-07-31,03:50:00,2361.01,2358.5,154.24000000000007
92,1627674750084,2021-07-31,03:52:30,2362.97,2362.4,268.50000000000006
93,1627674900084,2021-07-31,03:55:00,2362.85,2366.7,-783.1199999999999
94,1627675050084,2021-07-31,03:57:30,2368.88,2365.5,1197.5
95,1627675200084,2021-07-31,04:00:00,2377.48,2371.8,636.8399999999997
96,1627675350084,2021-07-31,04:02:30,2378.32,2377.5,-674.1599999999999
97,1627675500084,2021-07-31,04:05:00,2378.47,2379.1,-1048.8799999999994
98,1627675650084,2021-07-31,04:07:30,2379.71,2378.5,571.1400000000003
99,1627675800084,2021-07-31,04:10:00,2388.68,2388.6,1457.4199999999996
100,1627675950084,2021-07-31,04:12:30,2388.54,2389.0,421.8600000000001
101,1627676100084,2021-07-31,04:15:00,2393.94,2393.0,-69.40000000000032
102,1627676250084,2021-07-31,04:17:30,2397.5,2396.4,616.2799999999995
103,1627676400084,2021-07-31,04:20:00,2393.22,2389.8,9.460000000000036
104,1627676550084,2021-07-31,04:22:30,2398.0,2398.0,586.98
105,1627676700084,2021-07-31,04:25:00,2395.81,2395.0,1991.28
106,1627676850084,2021-07-31,04:27:30,2396.93,2395.7,-165.7600000000001
107,1627677000084,2021-07-31,04:30:00,2400.86,2397.0,3849.079999999998
108,1627677150084,2021-07-31,04:32:30,2397.3,2400.7,-2345.66
109,1627677300084,2021-07-31,04:35:00,2397.7,2396.1,-11.4200000000003
110,1627677450084,2021-07-31,04:37:30,2395.48,2395.0,-802.0600000000002
111,1627677600084,2021-07-31,04:40:00,2398.67,2399.0,-73.33999999999969
112,1627677750084,2021-07-31,04:42:30,2400.2,2400.5,51.15999999999991
113,1627677900084,2021-07-31,04:45:00,2409.35,2405.0,2543.44
114,1627678050084,2021-07-31,04:47:30,2411.86,2404.9,-164.30000000000064
115,1627678200084,2021-07-31,04:50:00,2427.98,2412.9,2716.0200000000023
116,1627678350084,2021-07-31,04:52:30,2430.4,2440.0,1908.3200000000036
117,1627678500084,2021-07-31,04:55:00,2428.44,2430.0,-1569.9799999999996
118,1627678650084,2021-07-31,04:57:30,2415.99,2426.8,-1899.86
119,1627678800084,2021-07-31,05:00:00,2417.66,2417.1,37.68000000000029
120,1627678950084,2021-07-31,05:02:30,2426.09,2425.5,457.4799999999996
121,1627679100084,2021-07-31,05:05:00,2419.6,2419.8,-632.2599999999998
122,1627679250084,2021-07-31,05:07:30,2423.33,2420.0,841.4399999999998
123,1627679400084,2021-07-31,05:10:00,2424.99,2423.7,522.48
124,1627679550084,2021-07-31,05:12:30,2429.84,2427.0,1637.5799999999992
125,1627679700084,2021-07-31,05:15:00,2430.08,2430.0,-52.440000000000055
126,1627679850084,2021-07-31,05:17:30,2432.14,2432.1,-820.2199999999998
127,1627680000084,2021-07-31,05:20:00,2425.08,2424.1,-172.73999999999978
128,1627680150084,2021-07-31,05:22:30,2428.35,2430.8,26.67999999999984
129,1627680300084,2021-07-31,05:25:00,2428.08,2428.0,-111.34000000000005
130,1627680450084,2021-07-31,05:27:30,2427.82,2429.7,705.5
131,1627680600084,2021-07-31,05:30:00,2425.99,2428.1,583.4000000000001
132,1627680750084,2021-07-31,05:32:30,2431.8,2431.0,1046.64
133,1627680900084,2021-07-31,05:35:00,2433.52,2432.0,-81.60000000000008
134,1627681050084,2021-07-31,05:37:30,2435.56,2437.7,-411.7400000000002
135,1627681200084,2021-07-31,05:40:00,2442.09,2443.0,457.3599999999988
136,1627681350084,2021-07-31,05:42:30,2446.09,2444.0,1010.8200000000008
137,1627681500084,2021-07-31,05:45:00,2445.82,2444.2,211.24
138,1627681650084,2021-07-31,05:47:30,2448.21,2450.0,1460.4799999999996
139,1627681800084,2021-07-31,05:50:00,2457.93,2448.2,2203.6000000000004
140,1627681950084,2021-07-31,05:52:30,2447.8,2464.1,-694.4799999999996
141,1627682100084,2021-07-31,05:55:00,2439.99,2438.5,-2075.8600000000006
142,1627682250084,2021-07-31,05:57:30,2436.42,2432.5,-838.0
143,1627682400084,2021-07-31,06:00:00,2439.94,2436.9,705.4999999999999
144,1627682550084,2021-07-31,06:02:30,2434.15,2442.0,-1404.1
145,1627682700084,2021-07-31,06:05:00,2439.6,2441.1,2110.6000000000004
146,1627682850084,2021-07-31,06:07:30,2442.85,2442.9,445.8800000000001
147,1627683000084,2021-07-31,06:10:00,2438.08,2439.8,-197.88
148,1627683150084,2021-07-31,06:12:30,2436.13,2437.3,-108.48000000000002
149,1627683300084,2021-07-31,06:15:00,2434.8,2435.5,-439.7400000000001
150,1627683450084,2021-07-31,06:17:30,2421.3,2417.0,-7002.939999999999
151,1627683600084,2021-07-31,06:20:00,2424.94,2423.3,-42.159999999999854
152,1627683750084,2021-07-31,06:22:30,2431.93,2427.0,1758.24
153,1627683900084,2021-07-31,06:25:00,2424.49,2426.8,-503.2800000000004
154,1627684050084,2021-07-31,06:27:30,2430.17,2428.8,608.2599999999999
155,1627684200084,2021-07-31,06:30:00,2431.11,2430.4,101.24000000000036
156,1627684350084,2021-07-31,06:32:30,2433.74,2432.2,-282.6199999999999
157,1627684500084,2021-07-31,06:35:00,2433.07,2435.0,20.35999999999956
158,1627684650084,2021-07-31,06:37:30,2437.25,2436.9,89.41999999999985
159,1627684800084,2021-07-31,06:40:00,2436.65,2437.8,-16.060000000000173
160,1627684950084,2021-07-31,06:42:30,2437.9,2438.0,313.23999999999967
161,1627685100084,2021-07-31,06:45:00,2434.98,2432.2,-68.99999999999989
162,1627685250084,2021-07-31,06:47:30,2437.21,2433.4,-335.0600000000004
163,1627685400084,2021-07-31,06:50:00,2436.62,2438.0,705.2600000000002
164,1627685550084,2021-07-31,06:52:30,2433.78,2435.3,-110.40000000000008
165,1627685700084,2021-07-31,06:55:00,2435.2,2435.7,-41.48000000000002
166,1627685850084,2021-07-31,06:57:30,2441.54,2441.3,1164.3800000000003
167,1627686000084,2021-07-31,07:00:00,2436.2,2440.0,-523.1999999999998
168,1627686150084,2021-07-31,07:02:30,2434.97,2443.2,267.25999999999976
169,1627686300084,2021-07-31,07:05:00,2439.77,2439.1,551.3999999999999
170,1627686450084,2021-07-31,07:07:30,2441.05,2440.0,962.7599999999998
171,1627686600084,2021-07-31,07:10:00,2441.23,2442.5,296.69999999999993
172,1627686750084,2021-07-31,07:12:30,2445.1,2444.8,1169.34
173,1627686900084,2021-07-31,07:15:00,2449.87,2448.8,700.2800000000002
174,1627687050084,2021-07-31,07:17:30,2438.3,2445.8,-514.2599999999998
175,1627687200084,2021-07-31,07:20:00,2438.95,2437.8,719.9599999999996
176,1627687350084,2021-07-31,07:22:30,2441.67,2439.0,801.3799999999999
177,1627687500084,2021-07-31,07:25:00,2435.83,2435.8,310.4000000000001
178,1627687650084,2021-07-31,07:27:30,2428.8,2428.0,-829.5599999999995
179,1627687800084,2021-07-31,07:30:00,2430.07,2428.0,-1365.5199999999995
180,1627687950084,2021-07-31,07:32:30,2435.6,2429.2,480.06
181,1627688100084,2021-07-31,07:35:00,2437.9,2434.4,971.2999999999996
182,1627688250084,2021-07-31,07:37:30,2438.95,2438.0,2040.1599999999996
183,1627688400084,2021-07-31,07:40:00,2435.01,2438.4,-573.2
184,1627688550084,2021-07-31,07:42:30,2437.49,2436.8,-223.78
185,1627688700084,2021-07-31,07:45:00,2456.92,2456.6,7477.44
186,1627688850084,2021-07-31,07:47:30,2454.14,2461.3,-3292.1399999999994
187,1627689000084,2021-07-31,07:50:00,2459.23,2452.4,1162.8399999999997
188,1627689150084,2021-07-31,07:52:30,2458.75,2459.0,553.8199999999997
189,1627689300084,2021-07-31,07:55:00,2467.07,2466.0,1759.2399999999998
190,1627689450084,2021-07-31,07:57:30,2462.87,2466.0,-880.04
191,1627689600084,2021-07-31,08:00:00,2460.81,2464.7,-627.6399999999994
192,1627689750084,2021-07-31,08:02:30,2456.64,2457.0,-695.7599999999993
193,1627689900084,2021-07-31,08:05:00,2446.25,2449.8,-1242.5200000000004
194,1627690050084,2021-07-31,08:07:30,2445.56,2443.8,-180.94000000000003
195,1627690200084,2021-07-31,08:10:00,2446.94,2449.3,-462.3399999999999
196,1627690350084,2021-07-31,08:12:30,2455.51,2451.8,3319.12
197,1627690500084,2021-07-31,08:15:00,2457.85,2457.8,203.7199999999998
198,1627690650084,2021-07-31,08:17:30,2457.8,2457.8,-22.579999999999927
199,1627690800084,2021-07-31,08:20:00,2461.96,2461.8,461.8199999999997
200,1627690950084,2021-07-31,08:22:30,2462.05,2461.8,255.48
201,1627691100084,2021-07-31,08:25:00,2458.37,2456.2,-1207.2600000000002
202,1627691250084,2021-07-31,08:27:30,2463.72,2462.5,661.4399999999996
203,1627691400084,2021-07-31,08:30:00,2460.48,2460.0,-140.70000000000005
204,1627691550084,2021-07-31,08:32:30,2462.88,2461.6,226.02
205,1627691700084,2021-07-31,08:35:00,2453.21,2460.4,-757.3399999999997
206,1627691850084,2021-07-31,08:37:30,2449.12,2449.8,-491.0400000000004
207,1627692000084,2021-07-31,08:40:00,2444.98,2449.1,68.73999999999978
208,1627692150084,2021-07-31,08:42:30,2449.43,2448.8,1601.5800000000002
209,1627692300084,2021-07-31,08:45:00,2451.14,2449.8,624.8000000000003
210,1627692450084,2021-07-31,08:47:30,2451.45,2447.9,-749.26
211,1627692600084,2021-07-31,08:50:00,2456.86,2459.6,-113.63999999999989
212,1627692750084,2021-07-31,08:52:30,2461.0,2459.9,239.93999999999997
213,1627692900084,2021-07-31,08:55:00,2459.05,2460.0,-799.4000000000001
214,1627693050084,2021-07-31,08:57:30,2458.95,2460.5,-45.25999999999999
215,1627693200084,2021-07-31,09:00:00,2454.98,2459.8,-443.76000000000016
216,1627693350084,2021-07-31,09:02:30,2460.94,2460.1,353.2399999999998
217,1627693500084,2021-07-31,09:05:00,2456.04,2461.9,-419.24
218,1627693650084,2021-07-31,09:07:30,2458.36,2458.5,156.06000000000006
219,1627693800084,2021-07-31,09:10:00,2455.81,2457.8,-258.48
220,1627693950084,2021-07-31,09:12:30,2448.12,2452.6,-1972.8199999999997
221,1627694100084,2021-07-31,09:15:00,2449.34,2449.2,951.66
222,1627694250084,2021-07-31,09:17:30,2455.47,2452.6,212.8399999999997
223,1627694400084,2021-07-31,09:20:00,2454.21,2455.8,117.88
224,1627694550084,2021-07-31,09:22:30,2450.21,2455.7,-159.13999999999987
225,1627694700084,2021-07-31,09:25:00,2447.81,2447.8,-29.880000000000337
226,1627694850084,2021-07-31,09:27:30,2448.2,2448.8,665.3800000000002
227,1627695000084,2021-07-31,09:30:00,2444.32,2445.0,-216.20000000000005
228,1627695150084,2021-07-31,09:32:30,2449.57,2450.7,631.3399999999999
229,1627695300084,2021-07-31,09:35:00,2446.77,2449.0,-433.6199999999999
230,1627695450084,2021-07-31,09:37:30,2452.79,2450.2,-90.26000000000022
231,1627695600084,2021-07-31,09:40:00,2452.99,2452.6,-107.48000000000002
232,1627695750084,2021-07-31,09:42:30,2453.89,2454.6,-20.96000000000004
233,1627695900084,2021-07-31,09:45:00,2452.01,2453.9,-352.17999999999984
234,1627696050084,2021-07-31,09:47:30,2456.02,2455.8,-397.5600000000002
235,1627696200084,2021-07-31,09:50:00,2456.74,2456.4,255.9199999999995
236,1627696350084,2021-07-31,09:52:30,2460.22,2460.0,1037.3
237,1627696500084,2021-07-31,09:55:00,2459.18,2462.3,1116.54
238,1627696650084,2021-07-31,09:57:30,2456.36,2459.0,-1010.6400000000002
239,1627696800084,2021-07-31,10:00:00,2460.06,2461.4,207.00000000000009
240,1627696950084,2021-07-31,10:02:30,2457.15,2460.3,-931.46
241,1627697100084,2021-07-31,10:05:00,2456.52,2456.6,-471.6399999999998
242,1627697250084,2021-07-31,10:07:30,2455.41,2457.5,-629.2
243,1627697400084,2021-07-31,10:10:00,2456.54,2455.6,487.42
244,1627697550084,2021-07-31,10:12:30,2457.87,2457.8,255.42000000000013
245,1627697700084,2021-07-31,10:15:00,2455.98,2458.8,-258.31999999999994
246,1627697850084,2021-07-31,10:17:30,2463.75,2458.9,2842.6599999999994
247,1627698000084,2021-07-31,10:20:00,2465.13,2465.1,862.9200000000001
248,1627698150084,2021-07-31,10:22:30,2475.77,2476.7,3742.66
249,1627698300084,2021-07-31,10:25:00,2474.99,2475.7,-685.48
250,1627698450084,2021-07-31,10:27:30,2475.14,2476.2,250.57999999999996
251,1627698600084,2021-07-31,10:30:00,2470.89,2471.3,-1282.58
252,1627698750084,2021-07-31,10:32:30,2472.64,2472.6,-578.0
253,1627698900084,2021-07-31,10:35:00,2469.35,2472.0,-1156.9400000000005
254,1627699050084,2021-07-31,10:37:30,2467.5,2467.4,-789.1199999999999
255,1627699200084,2021-07-31,10:40:00,2469.82,2469.8,174.68000000000006
256,1627699350084,2021-07-31,10:42:30,2465.13,2467.2,-314.8399999999999
257,1627699500084,2021-07-31,10:45:00,2462.98,2464.4,-372.98000000000025
258,1627699650084,2021-07-31,10:47:30,2462.25,2463.0,231.78
259,1627699800084,2021-07-31,10:50:00,2462.52,2462.5,279.38
260,1627699950084,2021-07-31,10:52:30,2460.75,2462.5,-218.5
261,1627700100084,2021-07-31,10:55:00,2462.22,2460.2,203.98
262,1627700250084,2021-07-31,10:57:30,2466.0,2465.7,909.1
263,1627700400084,2021-07-31,11:00:00,2463.85,2467.8,21.920000000000076
264,1627700550084,2021-07-31,11:02:30,2467.8,2465.6,244.5599999999999
265,1627700700084,2021-07-31,11:05:00,2471.27,2471.2,735.6600000000001
266,1627700850084,2021-07-31,11:07:30,2471.25,2471.2,-235.80000000000007
267,1627701000084,2021-07-31,11:10:00,2474.79,2474.3,417.54
268,1627701150084,2021-07-31,11:12:30,2469.14,2470.8,-859.2200000000003
269,1627701300084,2021-07-31,11:15:00,2465.42,2469.2,-152.1799999999996
270,1627701450084,2021-07-31,11:17:30,2460.58,2462.3,-570.0
271,1627701600084,2021-07-31,11:20:00,2458.4,2459.9,236.6800000000001
272,1627701750084,2021-07-31,11:22:30,2461.95,2461.8,205.02
273,1627701900084,2021-07-31,11:25:00,2461.06,2460.0,39.620000000000005
274,1627702050084,2021-07-31,11:27:30,2460.08,2459.4,8.279999999999973
275,1627702200084,2021-07-31,11:30:00,2459.43,2458.8,-218.3400000000001
276,1627702350084,2021-07-31,11:32:30,2458.84,2459.1,-201.98
277,1627702500084,2021-07-31,11:35:00,2454.28,2454.7,-950.8200000000002
278,1627702650084,2021-07-31,11:37:30,2457.41,2457.8,-71.72000000000003
279,1627702800084,2021-07-31,11:40:00,2455.25,2457.4,-339.8800000000001
280,1627702950084,2021-07-31,11:42:30,2459.33,2459.6,194.17999999999995
281,1627703100084,2021-07-31,11:45:00,2461.38,2460.2,413.9799999999999
282,1627703250084,2021-07-31,11:47:30,2462.0,2463.7,398.2000000000001
283,1627703400084,2021-07-31,11:50:00,2460.3,2461.8,-630.12
284,1627703550084,2021-07-31,11:52:30,2462.67,2462.5,21.079999999999927
285,1627703700084,2021-07-31,11:55:00,2458.8,2459.8,-361.56
286,1627703850084,2021-07-31,11:57:30,2461.1,2461.7,207.36000000000013
287,1627704000084,2021-07-31,12:00:00,2462.01,2461.8,133.50000000000014
288,1627704150084,2021-07-31,12:02:30,2460.89,2461.0,-707.9200000000002
289,1627704300084,2021-07-31,12:05:00,2455.81,2455.8,-733.6799999999998
290,1627704450084,2021-07-31,12:07:30,2450.72,2453.8,-1217.16
291,1627704600084,2021-07-31,12:10:00,2440.73,2442.0,-3727.480000000001
292,1627704750084,2021-07-31,12:12:30,2447.04,2445.0,1270.2200000000005
293,1627704900084,2021-07-31,12:15:00,2445.24,2446.5,-393.8
294,1627705050084,2021-07-31,12:17:30,2451.7,2450.9,740.2200000000001
295,1627705200084,2021-07-31,12:20:00,2450.0,2453.3,-396.2800000000001
296,1627705350084,2021-07-31,12:22:30,2451.05,2451.0,6.659999999999855
297,1627705500084,2021-07-31,12:25:00,2446.97,2445.8,-422.3199999999998
298,1627705650084,2021-07-31,12:27:30,2450.35,2445.1,325.29999999999995
299,1627705800084,2021-07-31,12:30:00,2447.0,2451.3,-320.61999999999995
300,1627705950084,2021-07-31,12:32:30,2449.99,2450.0,154.54000000000008
301,1627706100084,2021-07-31,12:35:00,2448.4,2447.9,-94.79999999999995
302,1627706250084,2021-07-31,12:37:30,2448.19,2449.4,-190.4
303,1627706400084,2021-07-31,12:40:00,2446.85,2447.8,-341.62
304,1627706550084,2021-07-31,12:42:30,2441.24,2441.0,-598.4200000000001
305,1627706700084,2021-07-31,12:45:00,2445.79,2442.0,461.64000000000016
306,1627706850084,2021-07-31,12:47:30,2449.8,2449.0,345.98
307,1627707000084,2021-07-31,12:50:00,2451.62,2452.5,426.9999999999998
308,1627707150084,2021-07-31,12:52:30,2451.58,2451.6,-920.62
309,1627707300084,2021-07-31,12:55:00,2451.6,2450.2,188.4400000000001
310,1627707450084,2021-07-31,12:57:30,2451.86,2451.2,-97.12
311,1627707600084,2021-07-31,13:00:00,2454.98,2455.0,555.6799999999998
312,1627707750084,2021-07-31,13:02:30,2451.41,2451.8,-212.7199999999998
313,1627707900084,2021-07-31,13:05:00,2453.55,2454.4,244.58000000000004
314,1627708050084,2021-07-31,13:07:30,2450.31,2449.8,-223.61999999999995
315,1627708200084,2021-07-31,13:10:00,2450.9,2449.9,35.100000000000136
316,1627708350084,2021-07-31,13:12:30,2448.17,2449.8,-253.75999999999996
317,1627708500084,2021-07-31,13:15:00,2445.8,2446.1,-179.91999999999996
318,1627708650084,2021-07-31,13:17:30,2445.01,2445.8,36.65999999999997
319,1627708800084,2021-07-31,13:20:00,2450.81,2450.0,852.8599999999999
320,1627708950084,2021-07-31,13:22:30,2451.3,2450.4,-203.22000000000003
321,1627709100084,2021-07-31,13:25:00,2449.75,2451.8,99.58000000000004
322,1627709250084,2021-07-31,13:27:30,2441.48,2448.4,-587.5600000000004
323,1627709400084,2021-07-31,13:30:00,2430.0,2430.0,-2792.22
324,1627709550084,2021-07-31,13:32:30,2427.56,2428.0,-3111.2200000000003
325,1627709700084,2021-07-31,13:35:00,2430.68,2428.3,778.8199999999993
326,1627709850084,2021-07-31,13:37:30,2435.07,2435.8,660.6200000000001
327,1627710000084,2021-07-31,13:40:00,2430.33,2437.4,-492.4599999999998
328,1627710150084,2021-07-31,13:42:30,2430.04,2429.8,133.1199999999999
329,1627710300084,2021-07-31,13:45:00,2427.16,2426.6,-142.29999999999995
330,1627710450084,2021-07-31,13:47:30,2430.38,2430.4,490.7799999999999
331,1627710600084,2021-07-31,13:50:00,2424.09,2425.2,-1509.5399999999995
332,1627710750084,2021-07-31,13:52:30,2427.1,2424.2,470.3
333,1627710900084,2021-07-31,13:55:00,2432.57,2427.2,1000.7399999999998
334,1627711050084,2021-07-31,13:57:30,2437.87,2435.0,787.9800000000005
335,1627711200084,2021-07-31,14:00:00,2436.0,2438.0,1830.5
336,1627711350084,2021-07-31,14:02:30,2433.68,2436.8,-232.24
337,1627711500084,2021-07-31,14:05:00,2434.78,2433.3,245.78
338,1627711650084,2021-07-31,14:07:30,2436.72,2435.8,460.14
339,1627711800084,2021-07-31,14:10:00,2434.98,2435.2,-181.95999999999987
340,1627711950084,2021-07-31,14:12:30,2435.66,2435.0,218.74000000000007
341,1627712100084,2021-07-31,14:15:00,2433.21,2432.8,-260.07999999999987
342,1627712250084,2021-07-31,14:17:30,2428.37,2428.0,-1473.7400000000007
343,1627712400084,2021-07-31,14:20:00,2431.77,2432.4,157.93999999999994
344,1627712550084,2021-07-31,14:22:30,2428.07,2428.0,-230.88
345,1627712700084,2021-07-31,14:25:00,2428.15,2428.4,483.6799999999997
346,1627712850084,2021-07-31,14:27:30,2426.67,2428.0,-1217.42
347,1627713000084,2021-07-31,14:30:00,2424.97,2425.8,-219.49999999999977
348,1627713150084,2021-07-31,14:32:30,2427.63,2424.5,861.8000000000002
349,1627713300084,2021-07-31,14:35:00,2427.03,2427.6,141.3399999999998
350,1627713450084,2021-07-31,14:37:30,2426.4,2425.9,278.64000000000004
351,1627713600084,2021-07-31,14:40:00,2431.0,2428.8,836.5
352,1627713750084,2021-07-31,14:42:30,2430.01,2431.7,-269.3399999999999
353,1627713900084,2021-07-31,14:45:00,2429.48,2427.8,26.419999999999987
354,1627714050084,2021-07-31,14:47:30,2430.26,2430.8,465.6600000000002
355,1627714200084,2021-07-31,14:50:00,2431.03,2430.2,-1.840000000000089
356,1627714350084,2021-07-31,14:52:30,2433.64,2433.8,174.03999999999996
357,1627714500084,2021-07-31,14:55:00,2436.48,2435.0,427.4800000000002
358,1627714650084,2021-07-31,14:57:30,2432.95,2432.9,-315.7599999999999
359,1627714800084,2021-07-31,15:00:00,2434.78,2431.8,14.36000000000007
360,1627714950084,2021-07-31,15:02:30,2437.03,2437.0,665.56
